date|datetime_friendly|user_id|page_name|content_name|Video Start|Video Completes|Video 25%|Video 50%|Video 75%|Audio Start|Audio Completes|Audio 25%|Audio 50%|Audio 75%|platform|market
2022-01-12|Wed. 12 Jan. 2022|e57bfff9-68de-45fc-86e3-bf9f8a337026|::unspecified::|What's the secret to longevity?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_af8e3b61-54a8-41af-894e-eaad7f720dc8|::unspecified::|Road to Resilience: The Three C's|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_af8e3b61-54a8-41af-894e-eaad7f720dc8|::unspecified::|Arms workout (5 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_af8e3b61-54a8-41af-894e-eaad7f720dc8|::unspecified::|Hack habit loops with mindfulness (14 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_af8e3b61-54a8-41af-894e-eaad7f720dc8|::unspecified::|Breath awareness (5 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|9a1d7aca-51eb-4fbb-9174-94e767a9b3ed|::unspecified::|Costa Rican Casado|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|9a1d7aca-51eb-4fbb-9174-94e767a9b3ed|::unspecified::|Sardinian eggplant towers|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|9a1d7aca-51eb-4fbb-9174-94e767a9b3ed|::unspecified::|Loma Lindan banana berry smoothie bowl|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|9a1d7aca-51eb-4fbb-9174-94e767a9b3ed|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c55ab194-9610-40dc-8083-7d7c49833ea7|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c55ab194-9610-40dc-8083-7d7c49833ea7|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c55ab194-9610-40dc-8083-7d7c49833ea7|::unspecified::|Loma Lindan banana berry smoothie bowl|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c55ab194-9610-40dc-8083-7d7c49833ea7|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c79e8678-4c78-4ccc-a5cf-d2aac405ffb5|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c79e8678-4c78-4ccc-a5cf-d2aac405ffb5|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c79e8678-4c78-4ccc-a5cf-d2aac405ffb5|::unspecified::|What's the secret to longevity?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c79e8678-4c78-4ccc-a5cf-d2aac405ffb5|::unspecified::|Loma Lindan banana berry smoothie bowl|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f96e0bfb-df5e-47e5-86ba-a1666ec9189d|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f96e0bfb-df5e-47e5-86ba-a1666ec9189d|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f96e0bfb-df5e-47e5-86ba-a1666ec9189d|::unspecified::|What's the secret to longevity?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f96e0bfb-df5e-47e5-86ba-a1666ec9189d|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f788925c-fc1b-4ad3-839a-33171694ac5b|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f788925c-fc1b-4ad3-839a-33171694ac5b|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f788925c-fc1b-4ad3-839a-33171694ac5b|::unspecified::|What's the secret to longevity?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f788925c-fc1b-4ad3-839a-33171694ac5b|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e86799cc-2b53-4c96-a578-995cb4460f57|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e86799cc-2b53-4c96-a578-995cb4460f57|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e86799cc-2b53-4c96-a578-995cb4460f57|::unspecified::|What's the secret to longevity?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e86799cc-2b53-4c96-a578-995cb4460f57|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|210ae784-d350-4a57-9383-6a2a926c4d68|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|210ae784-d350-4a57-9383-6a2a926c4d68|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|210ae784-d350-4a57-9383-6a2a926c4d68|::unspecified::|What's the secret to longevity?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|210ae784-d350-4a57-9383-6a2a926c4d68|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|4a840232-3795-4270-8c4a-cf8438e737fe|::unspecified::|Why You Shouldn't Skip Your Vacation|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|4a840232-3795-4270-8c4a-cf8438e737fe|::unspecified::|Sardinian minestrone (2 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|4a840232-3795-4270-8c4a-cf8438e737fe|::unspecified::|Loma Lindan spring rolls (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|4a840232-3795-4270-8c4a-cf8438e737fe|::unspecified::|Okinawan sweet potato hash (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f711bb9e-2d7d-4eb8-b7fc-96c6cd21ad3a|::unspecified::|Costa Rican Casado|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f711bb9e-2d7d-4eb8-b7fc-96c6cd21ad3a|::unspecified::|Sardinian eggplant towers|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f711bb9e-2d7d-4eb8-b7fc-96c6cd21ad3a|::unspecified::|Loma Lindan banana berry smoothie bowl|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|f711bb9e-2d7d-4eb8-b7fc-96c6cd21ad3a|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|46497e7d-3916-4f92-9d85-caf33e9be08b|::unspecified::|5 tips to de-stress at home (6 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|46497e7d-3916-4f92-9d85-caf33e9be08b|::unspecified::|5 tips to de-stress at work (6 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|46497e7d-3916-4f92-9d85-caf33e9be08b|::unspecified::|The importance of letting go (2 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|46497e7d-3916-4f92-9d85-caf33e9be08b|::unspecified::|Prep your home for less stress with Erika Contreras (2 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5e75a21f-205a-4591-b983-ffde8d39e35c|::unspecified::|Upper body workout (11 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5e75a21f-205a-4591-b983-ffde8d39e35c|::unspecified::|Healthy Cobb lunch salad (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5e75a21f-205a-4591-b983-ffde8d39e35c|::unspecified::|BBQ chicken dinner bowl (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5e75a21f-205a-4591-b983-ffde8d39e35c|::unspecified::|Breakfast smoothie (1 min)|1|0|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|8336273c-9b87-4fa8-be5b-7799e2c7b649|::unspecified::|Sardinian minestrone (2 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|8336273c-9b87-4fa8-be5b-7799e2c7b649|::unspecified::|Loma Lindan spring rolls (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|8336273c-9b87-4fa8-be5b-7799e2c7b649|::unspecified::|Okinawan sweet potato hash (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|8336273c-9b87-4fa8-be5b-7799e2c7b649|::unspecified::|Knowledge is power (6 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|16000d90-033e-488b-ba65-e7c514082352|::unspecified::|One Hour of The World’s Most Beautiful Beaches|2|0|2|2|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|16000d90-033e-488b-ba65-e7c514082352|::unspecified::|One Hour of Shinrin-Yoku (Forest Bathing)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|16000d90-033e-488b-ba65-e7c514082352|::unspecified::|One Hour of Himalayan Singing Bowls|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5bfb7bf4-fe8c-4e36-929b-d98f35c2e7a0|::unspecified::|Physical benefits of relaxation (5 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5bfb7bf4-fe8c-4e36-929b-d98f35c2e7a0|::unspecified::|Sardinian minestrone (2 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5bfb7bf4-fe8c-4e36-929b-d98f35c2e7a0|::unspecified::|Loma Lindan spring rolls (1 min)|1|0|1|1|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|5bfb7bf4-fe8c-4e36-929b-d98f35c2e7a0|::unspecified::|Relaxation techniques (6 min)|1|0|1|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|9c64cd66-c792-4c37-81f8-6c6c7d2c52d3|::unspecified::|Breath awareness (5 min)|3|1|2|2|2|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|9c64cd66-c792-4c37-81f8-6c6c7d2c52d3|::unspecified::|Building self-compassion (8 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|35895d5a-d1ba-43b0-967f-8458cb379d4c|::unspecified::|Sunrise (5 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|35895d5a-d1ba-43b0-967f-8458cb379d4c|::unspecified::|Morning meditation (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|35895d5a-d1ba-43b0-967f-8458cb379d4c|::unspecified::|Physical benefits of relaxation (5 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|35895d5a-d1ba-43b0-967f-8458cb379d4c|::unspecified::|Relaxation techniques (6 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|d75b8fc4-6b0b-45be-a835-3ae167273840|::unspecified::|Stress (5 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|d75b8fc4-6b0b-45be-a835-3ae167273840|::unspecified::|5 Minutes on a Rainforest Trail|1|0|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|d75b8fc4-6b0b-45be-a835-3ae167273840|::unspecified::|Pain (5 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|d75b8fc4-6b0b-45be-a835-3ae167273840|::unspecified::|Anger (15 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|d75b8fc4-6b0b-45be-a835-3ae167273840|::unspecified::|San Antonio, TX|0|0|1|1|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|3eef4503-3d61-4785-b5eb-efc33e2755cb|::unspecified::|Star journey for sleep (30 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|3eef4503-3d61-4785-b5eb-efc33e2755cb|::unspecified::|Nose breathing (6 min)|1|0|1|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|3eef4503-3d61-4785-b5eb-efc33e2755cb|::unspecified::|Beach bonfire (30 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|3eef4503-3d61-4785-b5eb-efc33e2755cb|::unspecified::|Gentle tropical rainstorm (30 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|43a63326-a0b7-43d3-bf7f-72d4c2551522|::unspecified::|Restful sleep (12 min)|1|0|1|1|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|43a63326-a0b7-43d3-bf7f-72d4c2551522|::unspecified::|Beach bonfire (30 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|43a63326-a0b7-43d3-bf7f-72d4c2551522|::unspecified::|Gentle tropical rainstorm (30 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|43a63326-a0b7-43d3-bf7f-72d4c2551522|::unspecified::|Hypnosis for sleep (10 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e289a4ef-dc5b-43e8-b8cc-02387dffb53e|::unspecified::|8 Hours of Relaxing Rainfall for Sleep (Ultra Low Light)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e289a4ef-dc5b-43e8-b8cc-02387dffb53e|::unspecified::|9 Hours of Ceiling Fan for Sleep (Ultra Low Light)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e289a4ef-dc5b-43e8-b8cc-02387dffb53e|::unspecified::|9 Hours of Box Fan for Sleep (Ultra Low Light)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e289a4ef-dc5b-43e8-b8cc-02387dffb53e|::unspecified::|8 Hours of Waterfalls for Sleep (Ultra Low Light)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c5a27eea-1ada-4f05-9f68-e7651c315480|::unspecified::|5 tips to de-stress at home (6 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c5a27eea-1ada-4f05-9f68-e7651c315480|::unspecified::|5 tips to de-stress at work (6 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c5a27eea-1ada-4f05-9f68-e7651c315480|::unspecified::|The importance of letting go (2 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|c5a27eea-1ada-4f05-9f68-e7651c315480|::unspecified::|Prep your home for less stress with Erika Contreras (2 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_ca6bd376-778d-41f9-b3f5-5a130121daf5|::unspecified::|Beach bonfire (30 min)|2|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_ca6bd376-778d-41f9-b3f5-5a130121daf5|::unspecified::|Gentle tropical rainstorm (30 min)|2|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|0345ce37-7e31-42a5-a087-6ae80f9e2804|::unspecified::|Beach bonfire (30 min)|2|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|0345ce37-7e31-42a5-a087-6ae80f9e2804|::unspecified::|Star journey for sleep (30 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|0345ce37-7e31-42a5-a087-6ae80f9e2804|::unspecified::|Gentle tropical rainstorm (30 min)|1|0|0|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|caee73eb-e721-48ae-9f1b-33ba22585598|::unspecified::|3 Creamy Snacks That Boost Your Health|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|caee73eb-e721-48ae-9f1b-33ba22585598|::unspecified::|Intro to tai chi: touch the sky|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|caee73eb-e721-48ae-9f1b-33ba22585598|::unspecified::|How to Make Rhubarb Even Better for You|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|caee73eb-e721-48ae-9f1b-33ba22585598|::unspecified::|Carcavelos, Portugal|0|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|caee73eb-e721-48ae-9f1b-33ba22585598|::unspecified::|8 home remedies for your headache|0|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|caee73eb-e721-48ae-9f1b-33ba22585598|::unspecified::|Simple and healthy snacks to enjoy while working from home|0|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|caee73eb-e721-48ae-9f1b-33ba22585598|::unspecified::|Port Arena, CA|0|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|63fc6b06-faaa-49d3-b475-55fe673d42bc|::unspecified::|Foods High in Protein Make a Healthy Weight-Loss Snack|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|63fc6b06-faaa-49d3-b475-55fe673d42bc|::unspecified::|How Does Mobile Health Data Help Patients focus on Preventive Care?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|63fc6b06-faaa-49d3-b475-55fe673d42bc|::unspecified::|The Benefits of Working Out|1|0|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|63fc6b06-faaa-49d3-b475-55fe673d42bc|::unspecified::|Peanut butter vs. almond butter: Which one is healthier?|0|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|63fc6b06-faaa-49d3-b475-55fe673d42bc|::unspecified::|10 foods that will help lower your cholesterol|0|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|63fc6b06-faaa-49d3-b475-55fe673d42bc|::unspecified::|6 morning habits to boost your energy|0|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|63fc6b06-faaa-49d3-b475-55fe673d42bc|::unspecified::|Potato chips vs. kale chips|0|0|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e5985089-8232-4449-b41c-20c1839e68a8|::unspecified::|2 Surprising Ways to Lose Weight|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e5985089-8232-4449-b41c-20c1839e68a8|::unspecified::|What Is a Good Fitness Regimen to Reduce Wear and Tear on Knees and Shoulders?|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e5985089-8232-4449-b41c-20c1839e68a8|::unspecified::|Best Food Combination to Lower Cholesterol|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e5985089-8232-4449-b41c-20c1839e68a8|::unspecified::|Port Arena, CA|0|1|3|2|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e5985089-8232-4449-b41c-20c1839e68a8|::unspecified::|Simple and healthy snacks to enjoy while working from home|0|0|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e4c24d3d-9a7a-4cdc-8a36-92554e8eff7c|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e4c24d3d-9a7a-4cdc-8a36-92554e8eff7c|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e4c24d3d-9a7a-4cdc-8a36-92554e8eff7c|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|e4c24d3d-9a7a-4cdc-8a36-92554e8eff7c|::unspecified::|Port Arena, CA|0|0|1|1|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_c7769343-3118-444f-b762-dd90264f8530|::unspecified::|Sardinian minestrone (2 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_c7769343-3118-444f-b762-dd90264f8530|::unspecified::|Loma Lindan spring rolls (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_c7769343-3118-444f-b762-dd90264f8530|::unspecified::|Okinawan sweet potato hash (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|OIAM_c7769343-3118-444f-b762-dd90264f8530|::unspecified::|Simple and healthy snacks to enjoy while working from home|0|0|1|0|0|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|1ccf5367-2cbf-4e42-8bf6-14bc88c07c05|::unspecified::|Healthy Cobb lunch salad (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|1ccf5367-2cbf-4e42-8bf6-14bc88c07c05|::unspecified::|Breakfast smoothie (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|1ccf5367-2cbf-4e42-8bf6-14bc88c07c05|::unspecified::|BBQ chicken dinner bowl (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|6320ce67-be6d-4e39-acb9-6f18127bfc8f|::unspecified::|Okinawan breakfast plate|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|6320ce67-be6d-4e39-acb9-6f18127bfc8f|::unspecified::|Set up your kitchen the Blue Zones way|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|6320ce67-be6d-4e39-acb9-6f18127bfc8f|::unspecified::|Greek fava dip|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|0ae94397-606e-46a4-b4bc-11f9f6297423|::unspecified::|Sardinian minestrone (2 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|0ae94397-606e-46a4-b4bc-11f9f6297423|::unspecified::|Loma Lindan spring rolls (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|0ae94397-606e-46a4-b4bc-11f9f6297423|::unspecified::|Okinawan sweet potato hash (1 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|8f12a49f-1881-4558-bbf9-0be31794178b|::unspecified::|Making smart financial choices (5 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
2022-01-12|Wed. 12 Jan. 2022|8f12a49f-1881-4558-bbf9-0be31794178b|::unspecified::|Knowledge is power (6 min)|1|1|1|1|1|0.0|0.0|0.0|0.0|0.0|Web|US
