date|user_id|platform|market|content_type|content_id|content_name|metric_name|metric_value|guid
2022-01-12|1758f859-04b8-4afe-bda5-63d264ad01c3|Web|US|VIDEO|6249001338001|::unspecified::|Pageviews|1|
2022-01-12|789072fc-05c3-46b4-ac46-418c10db0c4a|Web|US|VIDEO|6163404416001|::unspecified::|Pageviews|1|
2022-01-12|cba1c4ef-0d4b-4f15-8340-faa5ec04d063|Web|US|VIDEO|6228757551001|::unspecified::|Pageviews|1|
2022-01-12|d600e67f-0bb2-48b8-90d9-2727b171819f|Web|US|VIDEO|6154771565001|::unspecified::|Pageviews|1|
2022-01-12|1e998811-0d58-4aca-99c3-0cb67706b0b9|Web|US|VIDEO|6163085584001|::unspecified::|Pageviews|1|
2022-01-12|04e56d1b-2249-48ec-8b36-b89401d49740|Web|US|VIDEO|6228439649001|::unspecified::|Pageviews|1|
2022-01-12|5de4a824-c9d0-4b9c-a3cd-919e27c41328|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|a70b7fa2-e3d6-4523-9c06-75a3c847a06f|Web|US|VIDEO|6199257753001|::unspecified::|Pageviews|1|
2022-01-12|7016834e-9db4-481a-9746-ed5edf1045b8|Web|US|VIDEO|6203296712001|::unspecified::|Pageviews|1|
2022-01-12|66d6d335-6f94-42d4-a270-5e6d4b9d009a|Web|US|VIDEO|2538401170001|::unspecified::|Pageviews|1|
2022-01-12|ce935cd3-3db6-462c-bcf7-b8a2ddbb57d8|Web|US|VIDEO|6074842485001|::unspecified::|Pageviews|1|
2022-01-12|aca4f7c0-3130-4a04-80a5-3d9211c37967|Web|US|VIDEO|6282428756001|::unspecified::|Pageviews|1|
2022-01-12|f8144489-a312-4aa2-8539-acd73cf351f2|Web|US|VIDEO|6282261788001|::unspecified::|Pageviews|1|
2022-01-12|06ee5c6d-d628-4885-8094-f4b4626dc52b|Web|US|VIDEO|6282263487001|::unspecified::|Pageviews|1|
2022-01-12|bd57de14-c5a5-47f4-9842-a28ebd38d254|Web|US|VIDEO|6249001526001|::unspecified::|Pageviews|1|
2022-01-12|9baffc49-0ed7-40e2-8ae0-abaf171de504|Web|US|VIDEO|6199257753001|::unspecified::|Pageviews|1|
2022-01-12|09ea8a9b-c9c1-4395-bc45-815b81ffaabd|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|4ecb2b6c-76bf-48f3-a0aa-180342e1a67e|Web|US|VIDEO|6282261789001|::unspecified::|Pageviews|1|
2022-01-12|952c5554-5a3e-406b-aece-af101f40954e|Web|US|VIDEO|6163404416001|::unspecified::|Pageviews|1|
2022-01-12|8a67ec95-c85e-4e14-aa48-85194a5f8030|Web|US|VIDEO|6121545381001|::unspecified::|Pageviews|1|
2022-01-12|88b38bca-3633-4761-a3c3-c14827e48b3c|Web|US|VIDEO|6195723680001|::unspecified::|Pageviews|1|
2022-01-12|3d790a8b-9e8a-4a79-bd21-1c3c866cdd66|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|0eee485c-abe5-4907-87e5-0e3f9c33d80d|Web|US|VIDEO|6163394829001|::unspecified::|Pageviews|1|
2022-01-12|ac15d378-ff46-44b7-a838-50c360217495|Web|US|VIDEO|6256962723001|::unspecified::|Pageviews|1|
2022-01-12|b5033183-5086-4b83-9a81-28bf6831d6fa|Web|US|VIDEO|6203302955001|::unspecified::|Pageviews|1|
2022-01-12|e3ad80d4-d27c-40a4-8bd4-fca9e143b6f4|Web|US|VIDEO|6203301795001|::unspecified::|Pageviews|1|
2022-01-12|b3f912d7-0f41-448d-9ad7-196475a01526|Web|US|VIDEO|6281174187001|::unspecified::|Pageviews|1|
2022-01-12|49bf151f-629c-4631-824e-e0dcc6b4aa31|Web|US|VIDEO|6249001338001|::unspecified::|Pageviews|1|
2022-01-12|c3d70466-53ff-4995-8aaf-85a50e83899e|Web|US|VIDEO|6256962723001|::unspecified::|Pageviews|1|
2022-01-12|OIAM_41b4c520-0661-47f2-9ebb-6cf1a1483e84|Web|US|VIDEO|6195723680001|::unspecified::|Pageviews|1|
2022-01-12|73512bf7-fe3a-47d5-ba41-92d43e1adeb6|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|5d9dae9d-c703-42ca-bda4-8a720d82f504|Web|US|VIDEO|6281173154001|::unspecified::|Pageviews|1|
2022-01-12|73a158e1-58e7-4f73-afb5-d557708e75fe|Web|US|VIDEO|6282426308001|::unspecified::|Pageviews|1|
2022-01-12|e153faa7-bd54-40a4-a747-68784eaf1702|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|568a6e56-e160-4770-8008-6272e20e4bad|Web|US|VIDEO|6078572617001|::unspecified::|Pageviews|1|
2022-01-12|24d638a9-9467-40b6-be8b-537c1ba7a314|Web|US|VIDEO|6228439657001|::unspecified::|Pageviews|1|
2022-01-12|3636c4be-bb85-451c-b29c-960990fce312|Web|US|VIDEO|6199257753001|::unspecified::|Pageviews|1|
2022-01-12|04f2002e-cde1-4a23-9e76-98cdc2beb608|Web|US|VIDEO|3808034041001|::unspecified::|Pageviews|1|
2022-01-12|4611b9e7-1012-44d1-bf35-6810d750ee98|Web|US|VIDEO|6281174187001|::unspecified::|Pageviews|1|
2022-01-12|4f8340d2-2383-4108-8d58-497e35cc1fd1|Web|US|VIDEO|2396762615001|::unspecified::|Pageviews|1|
2022-01-12|e3ee1596-026d-44eb-9779-08bfe195b75c|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|b6484be9-4a74-419e-9c85-71117df7264d|Web|US|VIDEO|6203302955001|::unspecified::|Pageviews|1|
2022-01-12|00d7d393-10c6-4134-81d0-95a6b2acffe4|Web|US|VIDEO|6281125592001|::unspecified::|Pageviews|1|
2022-01-12|9ded6653-7bcd-4910-be7a-bbe46c5c11ac|Web|US|VIDEO|6281174187001|::unspecified::|Pageviews|1|
2022-01-12|dee6f78c-bdef-409d-9210-65a79f78ccfa|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|1b524236-5580-4395-b820-7350be934929|Web|US|VIDEO|6228463337001|::unspecified::|Pageviews|1|
2022-01-12|d7b971a3-cbea-4149-aa11-971c22720e9a|Web|US|VIDEO|6281174187001|::unspecified::|Pageviews|1|
2022-01-12|0c3ad790-c4fd-422d-9151-748f9d810d3e|Web|US|VIDEO|1927023654001|::unspecified::|Pageviews|1|
2022-01-12|8481142b-bfb5-475d-91ef-0ab4e68d359d|Android|US|VIDEO|3404027307001|::unspecified::|Pageviews|1|
2022-01-12|8481142b-bfb5-475d-91ef-0ab4e68d359d|Android|US|VIDEO|6099435337001|::unspecified::|Pageviews|1|
2022-01-12|8481142b-bfb5-475d-91ef-0ab4e68d359d|Android|US|VIDEO|1813358200001|::unspecified::|Pageviews|1|
2022-01-12|8481142b-bfb5-475d-91ef-0ab4e68d359d|Android|US|VIDEO|4138798512001|::unspecified::|Pageviews|1|
2022-01-12|8481142b-bfb5-475d-91ef-0ab4e68d359d|Android|US|VIDEO|2781541354001|::unspecified::|Pageviews|1|
2022-01-12|83bb29d6-e0b6-4879-bbd9-d164048c7c31|Android|US|VIDEO|3037380321001|::unspecified::|Pageviews|1|
2022-01-12|83bb29d6-e0b6-4879-bbd9-d164048c7c31|Android|US|VIDEO|2619249768001|::unspecified::|Pageviews|1|
2022-01-12|83bb29d6-e0b6-4879-bbd9-d164048c7c31|Android|US|VIDEO|2538488689001|::unspecified::|Pageviews|1|
2022-01-12|83bb29d6-e0b6-4879-bbd9-d164048c7c31|Android|US|VIDEO|null|::unspecified::|Pageviews|1|
2022-01-12|037c7dfc-44ab-4e93-82db-b931c95d7cc6|Android|US|VIDEO|1965910505001|::unspecified::|Pageviews|1|
2022-01-12|037c7dfc-44ab-4e93-82db-b931c95d7cc6|Android|US|VIDEO|6077891386001|::unspecified::|Pageviews|1|
2022-01-12|037c7dfc-44ab-4e93-82db-b931c95d7cc6|Android|US|VIDEO|1821742823001|::unspecified::|Pageviews|1|
2022-01-12|50aead45-12ea-4a76-a124-b52459821d8d|Android|US|VIDEO|4384815737001|::unspecified::|Pageviews|1|
2022-01-12|50aead45-12ea-4a76-a124-b52459821d8d|Android|US|VIDEO|1813358212001|::unspecified::|Pageviews|1|
2022-01-12|50aead45-12ea-4a76-a124-b52459821d8d|Android|US|VIDEO|1878242981001|::unspecified::|Pageviews|1|
2022-01-12|518b1223-3572-4745-909c-9dcadbdc4d77|Android|US|VIDEO|6195711542001|::unspecified::|Pageviews|2|
2022-01-12|518b1223-3572-4745-909c-9dcadbdc4d77|Android|US|VIDEO|3998347681001|::unspecified::|Pageviews|1|
2022-01-12|f711bb9e-2d7d-4eb8-b7fc-96c6cd21ad3a|Android|US|VIDEO|6281125592001|::unspecified::|Pageviews|1|
2022-01-12|f711bb9e-2d7d-4eb8-b7fc-96c6cd21ad3a|Android|US|VIDEO|6274664161001|::unspecified::|Pageviews|1|
2022-01-12|f711bb9e-2d7d-4eb8-b7fc-96c6cd21ad3a|Android|US|VIDEO|6274662916001|::unspecified::|Pageviews|1|
2022-01-12|5372466e-48ce-4f99-b9cf-7fd60a87f6ff|Android|US|VIDEO|1813362389001|::unspecified::|Pageviews|1|
2022-01-12|5372466e-48ce-4f99-b9cf-7fd60a87f6ff|Android|US|VIDEO|2346902964001|::unspecified::|Pageviews|1|
2022-01-12|7aac9529-dc6e-407f-8b28-ad83d0b39ffa|Android|US|VIDEO|4557876361001|::unspecified::|Pageviews|1|
2022-01-12|7aac9529-dc6e-407f-8b28-ad83d0b39ffa|Android|US|VIDEO|6095909684001|::unspecified::|Pageviews|1|
2022-01-12|3493d9fc-4a76-41e6-8be5-de6619eed4cc|Android|US|VIDEO|2421351472001|::unspecified::|Pageviews|2|
2022-01-12|076a564e-1a00-4286-9c03-6fa6c1b36340|Android|US|VIDEO|2226546358001|::unspecified::|Pageviews|1|
2022-01-12|076a564e-1a00-4286-9c03-6fa6c1b36340|Android|US|VIDEO|1878242981001|::unspecified::|Pageviews|1|
2022-01-12|3e58e07d-7c55-4d0f-8458-76da316ba2e2|Android|US|VIDEO|6163120442001|::unspecified::|Pageviews|1|
2022-01-12|3e58e07d-7c55-4d0f-8458-76da316ba2e2|Android|US|VIDEO|6163078351001|::unspecified::|Pageviews|1|
2022-01-12|835c0954-9563-482d-96f1-f1e9852cf09e|Android|US|VIDEO|6074476852001|::unspecified::|Pageviews|1|
2022-01-12|835c0954-9563-482d-96f1-f1e9852cf09e|Android|US|VIDEO|2243170364001|::unspecified::|Pageviews|1|
2022-01-12|5f578771-71a1-49c3-b57e-ceda7fa3abba|Android|US|VIDEO|6121544700001|::unspecified::|Pageviews|2|
2022-01-12|03ccdb61-da81-4c76-a85b-06b6e1b7cb97|Android|US|VIDEO|1826560167001|::unspecified::|Pageviews|1|
2022-01-12|03ccdb61-da81-4c76-a85b-06b6e1b7cb97|Android|US|VIDEO|1878242981001|::unspecified::|Pageviews|1|
2022-01-12|d2294331-3d19-40e5-893b-6fe31a24c0cf|Android|US|VIDEO|6065244118001|::unspecified::|Pageviews|1|
2022-01-12|d2294331-3d19-40e5-893b-6fe31a24c0cf|Android|US|VIDEO|6107600555001|::unspecified::|Pageviews|1|
2022-01-12|3019318e-6401-48d2-b4f5-cf492ecce6f6|Android|US|VIDEO|3037099420001|::unspecified::|Pageviews|1|
2022-01-12|3019318e-6401-48d2-b4f5-cf492ecce6f6|Android|US|VIDEO|1965910489001|::unspecified::|Pageviews|1|
2022-01-12|d6623d49-19ab-44bd-b409-49288da3363c|Android|US|VIDEO|6063907755001|::unspecified::|Pageviews|1|
2022-01-12|d6623d49-19ab-44bd-b409-49288da3363c|Android|US|VIDEO|2081537999001|::unspecified::|Pageviews|1|
2022-01-12|fd4e3010-5384-4672-9cc0-b9b5b0782a98|Android|US|VIDEO|2577184254001|::unspecified::|Pageviews|1|
2022-01-12|466817b0-7623-4282-b977-28fbd7f80f1c|Android|US|VIDEO|1872196546001|::unspecified::|Pageviews|1|
2022-01-12|f6ae98ba-a9d0-45a8-89a8-875f3efd7a11|Android|US|VIDEO|1813358212001|::unspecified::|Pageviews|1|
2022-01-12|4ebde7ef-a27c-491c-a0e2-e896fcbb3ed0|Android|US|VIDEO|3081870502001|::unspecified::|Pageviews|1|
2022-01-12|b11f00f1-2d0a-482c-91c3-b46a41d8ca21|Android|US|VIDEO|1997693754001|::unspecified::|Pageviews|1|
2022-01-12|OIAM_4041cfa0-de79-4ec1-bbfc-7ac4a49d8af4|Android|US|VIDEO|2396799729001|::unspecified::|Pageviews|1|
2022-01-12|cb627aec-b497-4a8e-8fbd-bb1d4ea9547c|Android|US|VIDEO|2407637047001|::unspecified::|Pageviews|1|
2022-01-12|6a456392-2527-4767-b3e8-c98f00447c0d|Android|US|VIDEO|1813443795001|::unspecified::|Pageviews|1|
2022-01-12|619d2bae-3027-4db4-ab0c-cd4ce671cd62|Android|US|VIDEO|2081537999001|::unspecified::|Pageviews|1|
2022-01-12|1c8332a1-0ce0-4a8f-95f8-8ab1a064f20b|Android|US|VIDEO|1821733347001|::unspecified::|Pageviews|1|
2022-01-12|3af9b4ea-08ee-48c8-9c50-98868940b72d|Android|US|VIDEO|2777947092001|::unspecified::|Pageviews|1|
2022-01-12|aeca1de9-23e0-44e2-b1e1-d686faeda18a|Android|US|VIDEO|2418180813001|::unspecified::|Pageviews|1|
2022-01-12|6bf029ef-4e15-4b6c-ad1b-80a9d9dbb3d6|Android|US|VIDEO|4270822485001|::unspecified::|Pageviews|1|
2022-01-12|e93ab8bc-9a4e-4475-ade5-8c192ac7211e|Android|US|VIDEO|4772511566001|::unspecified::|Pageviews|1|
2022-01-12|01f2c56f-ab53-4396-8dc1-d81cafd8b285|Android|US|VIDEO|1950727975001|::unspecified::|Pageviews|1|
2022-01-12|e289a4ef-dc5b-43e8-b8cc-02387dffb53e|Android|US|VIDEO|6163078351001|::unspecified::|Pageviews|1|
2022-01-12|9f43fe74-8906-44ba-8c9b-1dec919ced1c|Android|US|VIDEO|6203301795001|::unspecified::|Pageviews|1|
2022-01-12|32d3e47e-b17c-4fdb-bcf0-ce875e3eecf0|Android|US|VIDEO|1935013702001|::unspecified::|Pageviews|1|
2022-01-12|1faf9e0f-d65c-4e36-bc4d-29e49cfcbc2f|Android|US|VIDEO|6077891386001|::unspecified::|Pageviews|1|
2022-01-12|61723829-e9a6-4296-9f07-a99a5a122e4a|Android|US|VIDEO|6065244118001|::unspecified::|Pageviews|1|
2022-01-12|9aecde90-7fff-423a-8609-1633e1d5a0f9|Android|US|VIDEO|1813357326001|::unspecified::|Pageviews|1|
2022-01-12|a736c877-ce89-48fc-86c9-79c8b11c0c5a|Android|US|VIDEO|2081537999001|::unspecified::|Pageviews|1|
2022-01-12|3f11df56-911e-4dbf-936a-918a041a5e23|Android|US|VIDEO|6078572617001|::unspecified::|Pageviews|1|
2022-01-12|OIAM_1ebe7d9d-0ffb-4622-bfbf-c1dca0511402|Android|US|VIDEO|3538272928001|::unspecified::|Pageviews|1|
2022-01-12|7f48190d-c36d-4ab5-9f93-e4de14c9c9d0|Android|US|VIDEO|6154773729001|::unspecified::|Pageviews|1|
2022-01-12|011cf09c-1c39-47f1-b548-878c8d111ec1|Android|US|VIDEO|6063907755001|::unspecified::|Pageviews|1|
2022-01-12|5856343f-3a31-4b9c-b0d6-ed3d51ba49c7|Android|US|VIDEO|1934991591001|::unspecified::|Pageviews|1|
2022-01-12|6f51db8e-6f48-4242-adfe-48add0bafc1d|Android|US|VIDEO|2081537999001|::unspecified::|Pageviews|1|
2022-01-12|e903f4a6-9b37-4450-8caa-12ac81c874b5|Android|US|VIDEO|6078572617001|::unspecified::|Pageviews|1|
2022-01-12|OIAM_93caa136-a27d-47e7-ae2c-71e1b35a84c9|Android|US|VIDEO|3786420007001|::unspecified::|Pageviews|1|
2022-01-12|44ab54f9-d7b4-411a-a416-ecef3d29a346|Android|US|VIDEO|1813358212001|::unspecified::|Pageviews|1|
2022-01-12|6d4f431e-cbec-4e88-b683-928f619f6b7b|Android|US|VIDEO|2660179344001|::unspecified::|Pageviews|1|
2022-01-12|bff5e1ae-4d62-41e4-9b75-1586e4924999|Android|US|VIDEO|1997725212001|::unspecified::|Pageviews|1|
2022-01-12|872a80a4-5fdb-4202-9722-2046d11b6b0a|Android|US|VIDEO|6074460239001|::unspecified::|Pageviews|1|
2022-01-12|e738c51d-6b1d-48df-bb0d-9a216320de3b|Android|US|VIDEO|6162808894001|::unspecified::|Pageviews|1|
2022-01-12|58335685-04be-4e4d-8bf0-387fda66cf66|Android|US|VIDEO|3559301483001|::unspecified::|Pageviews|1|
2022-01-12|7d3d0fb0-63e0-4ba1-81b4-e6b21788c53a|Android|US|VIDEO|6281125592001|::unspecified::|Pageviews|1|
2022-01-12|1f88dba6-bdb7-4c98-acf3-7f8e041b876b|Android|US|VIDEO|6154777225001|::unspecified::|Pageviews|1|
2022-01-12|5db80ef3-1fd3-4a50-bce6-3aa9300b7e99|Android|US|VIDEO|3923772031001|::unspecified::|Pageviews|1|
2022-01-12|88b38bca-3633-4761-a3c3-c14827e48b3c|Android|US|VIDEO|6078572617001|::unspecified::|Pageviews|1|
2022-01-12|cf81d13b-8d5c-4d77-9cb2-33d33e9de4a5|Android|US|VIDEO|2538401170001|::unspecified::|Pageviews|1|
2022-01-12|00731115-e34b-4fd2-8bac-8742009419d1|Android|US|VIDEO|2073089898001|::unspecified::|Pageviews|1|
2022-01-12|a782c2f0-049f-4cbf-88a9-e246af8faf2a|Android|US|VIDEO|6078572617001|::unspecified::|Pageviews|1|
2022-01-12|fbc9c324-d717-46ce-9c9c-5c42c2a06ad7|Android|US|VIDEO|2430743609001|::unspecified::|Pageviews|1|
2022-01-12|7462af38-bbdd-4aaf-85d4-947499830805|Android|US|VIDEO|6253096287001|::unspecified::|Pageviews|1|
2022-01-12|02124599-2c8a-470d-a738-bd2b286a61ef|Android|US|VIDEO|6157006676001|::unspecified::|Pageviews|1|
2022-01-12|dc180d66-72e1-4e70-8a7e-a4dfc546c5c1|Android|US|VIDEO|6253096287001|::unspecified::|Pageviews|1|
2022-01-12|345eeabc-83ea-4fd3-baf2-f95d504ee085|Android|US|VIDEO|6078572617001|::unspecified::|Pageviews|1|
2022-01-12|ab2ceea8-843e-4e17-ab21-0e92a7820058|Android|US|VIDEO|1966015202001|::unspecified::|Pageviews|1|
2022-01-12|a76ac5da-6e8d-4706-af04-89f6d757239d|Android|US|VIDEO|2081537999001|::unspecified::|Pageviews|1|
2022-01-12|de0c0825-4a54-4fd2-b42e-5caa8e0d986d|Android|US|VIDEO|6121546532001|::unspecified::|Pageviews|1|
2022-01-12|71bfe6d5-9b6c-44c8-b491-ce5ed36ac04b|IOS|US|VIDEO|6281125592001|::unspecified::|Pageviews|3|
2022-01-12|71bfe6d5-9b6c-44c8-b491-ce5ed36ac04b|IOS|US|VIDEO|6274664464001|::unspecified::|Pageviews|2|
2022-01-12|71bfe6d5-9b6c-44c8-b491-ce5ed36ac04b|IOS|US|VIDEO|6274664644001|::unspecified::|Pageviews|2|
2022-01-12|71bfe6d5-9b6c-44c8-b491-ce5ed36ac04b|IOS|US|VIDEO|6274664161001|::unspecified::|Pageviews|2|
2022-01-12|71bfe6d5-9b6c-44c8-b491-ce5ed36ac04b|IOS|US|VIDEO|6274662916001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|1878112169001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|3544593324001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|1930579250001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|2495121835001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|3544560231001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|3544560233001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|1950727950001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|1929779268001|::unspecified::|Pageviews|1|
2022-01-12|62e5cf6d-a3d9-48e7-b1e3-5c0676ee71b1|IOS|US|VIDEO|3544560229001|::unspecified::|Pageviews|1|
2022-01-12|4efdd02e-3748-4d95-a4e9-481860d993e3|IOS|US|VIDEO|6274664161001|::unspecified::|Pageviews|2|
2022-01-12|4efdd02e-3748-4d95-a4e9-481860d993e3|IOS|US|VIDEO|6274662916001|::unspecified::|Pageviews|2|
2022-01-12|4efdd02e-3748-4d95-a4e9-481860d993e3|IOS|US|VIDEO|6274664464001|::unspecified::|Pageviews|1|
2022-01-12|4efdd02e-3748-4d95-a4e9-481860d993e3|IOS|US|VIDEO|6281125592001|::unspecified::|Pageviews|1|
2022-01-12|4efdd02e-3748-4d95-a4e9-481860d993e3|IOS|US|VIDEO|6274662915001|::unspecified::|Pageviews|1|
2022-01-12|4efdd02e-3748-4d95-a4e9-481860d993e3|IOS|US|VIDEO|6274664644001|::unspecified::|Pageviews|1|
2022-01-12|4efdd02e-3748-4d95-a4e9-481860d993e3|IOS|US|VIDEO|6253096287001|::unspecified::|Pageviews|1|
2022-01-12|f7d073cd-9203-4d3e-b267-aa84ed4c25ea|IOS|US|VIDEO|6163416387001|::unspecified::|Pageviews|4|
2022-01-12|f7d073cd-9203-4d3e-b267-aa84ed4c25ea|IOS|US|VIDEO|6163077871001|::unspecified::|Pageviews|2|
2022-01-12|f7d073cd-9203-4d3e-b267-aa84ed4c25ea|IOS|US|VIDEO|6163080124001|::unspecified::|Pageviews|1|
2022-01-12|f7d073cd-9203-4d3e-b267-aa84ed4c25ea|IOS|US|VIDEO|6163077867001|::unspecified::|Pageviews|1|
2022-01-12|f7d073cd-9203-4d3e-b267-aa84ed4c25ea|IOS|US|VIDEO|6163079025001|::unspecified::|Pageviews|1|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|IOS|US|VIDEO|6274664644001|::unspecified::|Pageviews|2|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|IOS|US|VIDEO|6253096287001|::unspecified::|Pageviews|2|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|IOS|US|VIDEO|6274664464001|::unspecified::|Pageviews|1|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|IOS|US|VIDEO|6274662915001|::unspecified::|Pageviews|1|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|IOS|US|VIDEO|6274662916001|::unspecified::|Pageviews|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|IOS|US|VIDEO|4027652640001|::unspecified::|Pageviews|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|IOS|US|VIDEO|3095054173001|::unspecified::|Pageviews|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|IOS|US|VIDEO|2634846339001|::unspecified::|Pageviews|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|IOS|US|VIDEO|4032596699001|::unspecified::|Pageviews|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|IOS|US|VIDEO|2634814612001|::unspecified::|Pageviews|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|IOS|US|VIDEO|4027403879001|::unspecified::|Pageviews|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|IOS|US|VIDEO|4027403851001|::unspecified::|Pageviews|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|IOS|US|VIDEO|6253096287001|::unspecified::|Pageviews|3|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|IOS|US|VIDEO|6281125592001|::unspecified::|Pageviews|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|IOS|US|VIDEO|6274662915001|::unspecified::|Pageviews|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|IOS|US|VIDEO|6274664644001|::unspecified::|Pageviews|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|IOS|US|VIDEO|6274664161001|::unspecified::|Pageviews|1|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|IOS|US|VIDEO|6253096287001|::unspecified::|Pageviews|2|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|IOS|US|VIDEO|6274662916001|::unspecified::|Pageviews|2|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|IOS|US|VIDEO|6281125592001|::unspecified::|Pageviews|1|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|IOS|US|VIDEO|6274664161001|::unspecified::|Pageviews|1|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|IOS|US|VIDEO|6281125592001|::unspecified::|Pageviews|2|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|IOS|US|VIDEO|6253096287001|::unspecified::|Pageviews|2|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|IOS|US|VIDEO|6274664161001|::unspecified::|Pageviews|1|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|IOS|US|VIDEO|6274662916001|::unspecified::|Pageviews|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|IOS|US|VIDEO|6281125592001|::unspecified::|Pageviews|2|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|IOS|US|VIDEO|6274662915001|::unspecified::|Pageviews|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|IOS|US|VIDEO|6274664644001|::unspecified::|Pageviews|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|IOS|US|VIDEO|6274664161001|::unspecified::|Pageviews|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|IOS|US|VIDEO|6274662916001|::unspecified::|Pageviews|1|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|IOS|US|VIDEO|6274664464001|::unspecified::|Pageviews|2|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|IOS|US|VIDEO|6253096287001|::unspecified::|Pageviews|2|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|IOS|US|VIDEO|6274664644001|::unspecified::|Pageviews|1|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|IOS|US|VIDEO|6274664161001|::unspecified::|Pageviews|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|IOS|US|VIDEO|6103363476001|::unspecified::|Pageviews|2|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|IOS|US|VIDEO|2396798572001|::unspecified::|Pageviews|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|IOS|US|VIDEO|3923707869001|::unspecified::|Pageviews|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|IOS|US|VIDEO|1826524471001|::unspecified::|Pageviews|1|
2022-01-12|868fdc9d-8ce4-4c70-b0b7-363b9d01913f|IOS|US|VIDEO|6281125592001|::unspecified::|Pageviews|2|
