metric_id
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005027
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005028
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005029
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005030
100005031
100005031
100005031
100005031
100005031
100005031
100005031
