date|user_id|market|platform|PageName|Content_Type|Content_Name|EventName|metric_value|guid
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|US|iOS|::unspecified::|Video|FDA advises against swabbing throat when using at-home COVID-19 tests|Video 25%|3|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|US|iOS|::unspecified::|Video|Bread truck feeds stranded motorists on I-95|Video 25%|2|
2022-01-12|984c2d85-2ce6-4401-9626-7fff367559db|US|iOS|::unspecified::|Video|Simple and healthy snacks to enjoy while working from home|Video 25%|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|US|iOS|::unspecified::|Video|Costa Rican Casado|Video 25%|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|5e221ffc-e7da-46b3-aa84-c64ae63851d7|US|iOS|::unspecified::|Video|Loma Lindan banana berry smoothie bowl|Video 25%|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|US|iOS|::unspecified::|Video|Does Smoking Cause Erectile Dysfunction?|Video 25%|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|US|iOS|::unspecified::|Video|What Should I Never Do During Sex?|Video 25%|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|US|iOS|::unspecified::|Video|What Do Women Want During Sex?|Video 25%|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|US|iOS|::unspecified::|Video|Why Is Foreplay so Important?|Video 25%|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|US|iOS|::unspecified::|Video|What Do Men Want During Sex?|Video 25%|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|US|iOS|::unspecified::|Video|Is the G-Spot Real?|Video 25%|1|
2022-01-12|f0809516-06ff-4e9a-bb6e-e8826cce3eb2|US|iOS|::unspecified::|Video|What Can I Do to Have Better Orgasms?|Video 25%|1|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|US|iOS|::unspecified::|Video|Greek fava dip|Video 25%|1|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|4|
2022-01-12|826d4a84-132a-4e54-8917-234cdf601887|US|iOS|::unspecified::|Video|Canucks equipment manager thanks Kraken fan for saving his life|Video 25%|1|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|2|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|US|iOS|::unspecified::|Video|Greek fava dip|Video 25%|1|
2022-01-12|a1a2ee4a-843d-44ca-ae1b-233d465f4fdb|US|iOS|::unspecified::|Video|Canucks equipment manager thanks Kraken fan for saving his life|Video 25%|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|US|iOS|::unspecified::|Video|Costa Rican Casado|Video 25%|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|US|iOS|::unspecified::|Video|Loma Lindan banana berry smoothie bowl|Video 25%|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|US|iOS|::unspecified::|Video|Greek fava dip|Video 25%|1|
2022-01-12|d98e7038-92da-449e-b68e-62fd2d9c2dfa|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|3|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|US|iOS|::unspecified::|Video|Sardinian eggplant towers|Video 25%|1|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|US|iOS|::unspecified::|Video|Costa Rican Casado|Video 25%|1|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|d8e7be0b-d2ed-4c61-bb1b-f5c4b9ab3642|US|iOS|::unspecified::|Video|Here's why popcorn is the ultimate snack food|Video 25%|1|
2022-01-12|868fdc9d-8ce4-4c70-b0b7-363b9d01913f|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|868fdc9d-8ce4-4c70-b0b7-363b9d01913f|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|868fdc9d-8ce4-4c70-b0b7-363b9d01913f|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|f1cdcb82-3530-4b6f-8110-1f7c56752cfc|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|f1cdcb82-3530-4b6f-8110-1f7c56752cfc|US|iOS|::unspecified::|Video|Sardinian eggplant towers|Video 25%|1|
2022-01-12|f1cdcb82-3530-4b6f-8110-1f7c56752cfc|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|f1cdcb82-3530-4b6f-8110-1f7c56752cfc|US|iOS|::unspecified::|Video|Loma Lindan banana berry smoothie bowl|Video 25%|1|
2022-01-12|f1cdcb82-3530-4b6f-8110-1f7c56752cfc|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|One Minute of Beautiful Laja Lake|Video 25%|2|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|Potatoes Can Be a Smart Carb and Help You Lose Weight|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|Bad Gut Bacteria May Be to Blame for Weight Gain|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|Whole Grains Can Be Healthy Fast Food|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|10 foods that will help lower your cholesterol|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|Bread truck feeds stranded motorists on I-95|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|Peanut butter vs. almond butter: Which one is healthier?|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|San Antonio, TX|Video 25%|1|
2022-01-12|9e1ca4b4-cbff-438a-8025-d139ac4fb8b0|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|36d597ff-bc2d-4dbd-bada-d1ac6ab79886|US|iOS|::unspecified::|Video|Costa Rican Casado|Video 25%|1|
2022-01-12|36d597ff-bc2d-4dbd-bada-d1ac6ab79886|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|36d597ff-bc2d-4dbd-bada-d1ac6ab79886|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|36d597ff-bc2d-4dbd-bada-d1ac6ab79886|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|36d597ff-bc2d-4dbd-bada-d1ac6ab79886|US|iOS|::unspecified::|Video|Greek fava dip|Video 25%|1|
2022-01-12|36d597ff-bc2d-4dbd-bada-d1ac6ab79886|US|iOS|::unspecified::|Video|Canucks equipment manager thanks Kraken fan for saving his life|Video 25%|2|
2022-01-12|1e02cfef-9c76-44d7-b84e-8ebb69c94233|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|1e02cfef-9c76-44d7-b84e-8ebb69c94233|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|1e02cfef-9c76-44d7-b84e-8ebb69c94233|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|1e02cfef-9c76-44d7-b84e-8ebb69c94233|US|iOS|::unspecified::|Video|Greek fava dip|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|"The Heart-""Beet"" Goes On Smoothie"|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|Nutty Blackberry Smoothie|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|One-Minute Mid-Day Meditation|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|A Smoothie That Won't Add Belly Fat|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|2|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|10 foods that will help lower your cholesterol|Video 25%|3|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|Here's why popcorn is the ultimate snack food|Video 25%|2|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|Pregnant woman in Israel contracts flu and COVID 19 at same time|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|At-risk Americans are eligible for a 4th shot this week|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|FDA advises against swabbing throat when using at-home COVID-19 tests|Video 25%|1|
2022-01-12|9547c21d-4ca5-4506-ae36-4501d1424f11|US|iOS|::unspecified::|Video|US reports more than 1 million new daily COVID-19 cases amid Omicron surge|Video 25%|1|
2022-01-12|39c6afb3-7302-4452-b246-4309964c6e76|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|39c6afb3-7302-4452-b246-4309964c6e76|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|39c6afb3-7302-4452-b246-4309964c6e76|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|39c6afb3-7302-4452-b246-4309964c6e76|US|iOS|::unspecified::|Video|Canucks equipment manager thanks Kraken fan for saving his life|Video 25%|1|
2022-01-12|4db6d5ef-2dd2-4682-87ce-cddedaf5ecde|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|4db6d5ef-2dd2-4682-87ce-cddedaf5ecde|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|4db6d5ef-2dd2-4682-87ce-cddedaf5ecde|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|4db6d5ef-2dd2-4682-87ce-cddedaf5ecde|US|iOS|::unspecified::|Video|Greek fava dip|Video 25%|1|
2022-01-12|8235fdb9-d47a-4d08-ac43-00520a31dc53|US|iOS|::unspecified::|Video|What Supplements Can Help Women with Thinning Hair?|Video 25%|1|
2022-01-12|10074e82-5e3a-4bd0-8978-a45a31610436|US|iOS|::unspecified::|Video|Where Should I Park My Emergency Account?|Video 25%|1|
2022-01-12|10074e82-5e3a-4bd0-8978-a45a31610436|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|5|
2022-01-12|10074e82-5e3a-4bd0-8978-a45a31610436|US|iOS|::unspecified::|Video|Simple and healthy snacks to enjoy while working from home|Video 25%|3|
2022-01-12|10074e82-5e3a-4bd0-8978-a45a31610436|US|iOS|::unspecified::|Video|Canucks equipment manager thanks Kraken fan for saving his life|Video 25%|1|
2022-01-12|a2347057-3e75-487d-8c51-72623c69518f|US|iOS|::unspecified::|Video|Is There a Supplement That Can Help Treat Acne?|Video 25%|2|
2022-01-12|01de88da-c098-4da1-b28d-2ecf3e60049f|US|iOS|::unspecified::|Video|Fight Cancer With Horseradish|Video 25%|1|
2022-01-12|01de88da-c098-4da1-b28d-2ecf3e60049f|US|iOS|::unspecified::|Video|Live Longer With the Mediterranean Diet|Video 25%|1|
2022-01-12|01de88da-c098-4da1-b28d-2ecf3e60049f|US|iOS|::unspecified::|Video|What Do We Do with All the Data Being Gathered by Medical Sensors?|Video 25%|1|
2022-01-12|01de88da-c098-4da1-b28d-2ecf3e60049f|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|01de88da-c098-4da1-b28d-2ecf3e60049f|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|425f52ed-9281-4ab7-80e2-0ee61be2480d|US|iOS|::unspecified::|Video|WATER 4 Minutes|Video 25%|1|
2022-01-12|425f52ed-9281-4ab7-80e2-0ee61be2480d|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|425f52ed-9281-4ab7-80e2-0ee61be2480d|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|2d57ba43-c2d6-43b2-9944-42c6c59037bb|US|iOS|::unspecified::|Video|Okinawan breakfast plate|Video 25%|1|
2022-01-12|2d57ba43-c2d6-43b2-9944-42c6c59037bb|US|iOS|::unspecified::|Video|Set up your kitchen the Blue Zones way|Video 25%|1|
2022-01-12|2d57ba43-c2d6-43b2-9944-42c6c59037bb|US|iOS|::unspecified::|Video|At-risk Americans are eligible for a 4th shot this week|Video 25%|2|
2022-01-12|2d57ba43-c2d6-43b2-9944-42c6c59037bb|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|0dac226d-4ac5-419c-ba3a-585cc5ae685a|US|iOS|::unspecified::|Video|Building self-compassion (8 min)|Video 25%|1|
2022-01-12|0dac226d-4ac5-419c-ba3a-585cc5ae685a|US|iOS|::unspecified::|Video|Breath awareness (5 min)|Video 25%|1|
2022-01-12|36a7f5fb-8dcd-4eb8-b5cd-bf32ba9157ae|US|iOS|::unspecified::|Video|5-Minute Meditation for Pain|Video 25%|1|
2022-01-12|36a7f5fb-8dcd-4eb8-b5cd-bf32ba9157ae|US|iOS|::unspecified::|Video|15-Minute Anxiety Meditation|Video 25%|1|
2022-01-12|ac711612-6c9c-496b-8e08-78151c18da2e|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|8befc7b1-f3e4-4fed-9d72-9d3ffd1b43cc|US|iOS|::unspecified::|Video|What Are Some Effective Exercises for Chronic Back Pain?|Video 25%|1|
2022-01-12|8befc7b1-f3e4-4fed-9d72-9d3ffd1b43cc|US|iOS|::unspecified::|Video|What Are the Different Types of Back Pain?|Video 25%|1|
2022-01-12|8befc7b1-f3e4-4fed-9d72-9d3ffd1b43cc|US|iOS|::unspecified::|Video|How Does Posture Affect Back Pain?|Video 25%|1|
2022-01-12|8befc7b1-f3e4-4fed-9d72-9d3ffd1b43cc|US|iOS|::unspecified::|Video|Bread truck feeds stranded motorists on I-95|Video 25%|2|
2022-01-12|8befc7b1-f3e4-4fed-9d72-9d3ffd1b43cc|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|840839ba-085f-4c86-ad43-4773f1051461|US|iOS|::unspecified::|Video|5 Ways to Boost Male Fertility|Video 25%|1|
2022-01-12|840839ba-085f-4c86-ad43-4773f1051461|US|iOS|::unspecified::|Video|Can Rosemary and Spearmint Help with Memory?|Video 25%|1|
2022-01-12|840839ba-085f-4c86-ad43-4773f1051461|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|3|
2022-01-12|33687999-6e81-4921-8a7f-787ad7cdce6e|US|iOS|::unspecified::|Video|Building self-compassion (8 min)|Video 25%|1|
2022-01-12|33687999-6e81-4921-8a7f-787ad7cdce6e|US|iOS|::unspecified::|Video|Breath awareness (5 min)|Video 25%|1|
2022-01-12|906002f8-b5d5-407e-89f4-b8d7ccbfac36|US|iOS|::unspecified::|Video|How Do You Treat Constipation And Other Common Side Effects of Taking Opioids?|Video 25%|1|
2022-01-12|906002f8-b5d5-407e-89f4-b8d7ccbfac36|US|iOS|::unspecified::|Video|The Best Exercise for a Healthy Back|Video 25%|1|
2022-01-12|906002f8-b5d5-407e-89f4-b8d7ccbfac36|US|iOS|::unspecified::|Video|At-risk Americans are eligible for a 4th shot this week|Video 25%|2|
2022-01-12|906002f8-b5d5-407e-89f4-b8d7ccbfac36|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|15dfda59-6491-467d-b46a-e5bd66a87541|US|iOS|::unspecified::|Video|Boost Your Metabolism With Morning Workouts|Video 25%|1|
2022-01-12|15dfda59-6491-467d-b46a-e5bd66a87541|US|iOS|::unspecified::|Video|How Do I Do a Cleansing Detox?|Video 25%|1|
2022-01-12|15dfda59-6491-467d-b46a-e5bd66a87541|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|3|
2022-01-12|15dfda59-6491-467d-b46a-e5bd66a87541|US|iOS|::unspecified::|Video|At-risk Americans are eligible for a 4th shot this week|Video 25%|1|
2022-01-12|5dc4949e-e938-43b4-9883-df25eb338588|US|iOS|::unspecified::|Video|The Best Walking Pace|Video 25%|1|
2022-01-12|5dc4949e-e938-43b4-9883-df25eb338588|US|iOS|::unspecified::|Video|none|Video 25%|1|
2022-01-12|5dc4949e-e938-43b4-9883-df25eb338588|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|2|
2022-01-12|5dc4949e-e938-43b4-9883-df25eb338588|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|5dc4949e-e938-43b4-9883-df25eb338588|US|iOS|::unspecified::|Video|FDA advises against swabbing throat when using at-home COVID-19 tests|Video 25%|1|
2022-01-12|abf26b7f-2654-43ee-9d4e-7bac6edc8469|US|iOS|::unspecified::|Video|What Are the Risks of Taking Prescription Sleeping Pills?|Video 25%|1|
2022-01-12|abf26b7f-2654-43ee-9d4e-7bac6edc8469|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|abf26b7f-2654-43ee-9d4e-7bac6edc8469|US|iOS|::unspecified::|Video|Canucks equipment manager thanks Kraken fan for saving his life|Video 25%|1|
2022-01-12|22063ea2-bee3-400b-b561-a7c0ae70c167|US|iOS|::unspecified::|Video|Should I Pay Off My Credit Cards Before I Start Saving for Retirement?|Video 25%|1|
2022-01-12|22063ea2-bee3-400b-b561-a7c0ae70c167|US|iOS|::unspecified::|Video|3 Steps to Immediately Cut Down Debt|Video 25%|1|
2022-01-12|22063ea2-bee3-400b-b561-a7c0ae70c167|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|7e385a0a-ccdc-49b6-ae4c-866d26dbedd3|US|iOS|::unspecified::|Video|What's the secret to longevity?|Video 25%|1|
2022-01-12|7e385a0a-ccdc-49b6-ae4c-866d26dbedd3|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|7e385a0a-ccdc-49b6-ae4c-866d26dbedd3|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Why Is Buying Health Insurance so Important?|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|One Minute of a Beautiful Sunset|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|5 signs your workouts are working despite what the scale says|Video 25%|2|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Hummus vs. guac|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Chicago, IL|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Arizona|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Vaccines & heart health: What you should know|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Amsterdam, Netherlands|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|Carcavelos, Portugal|Video 25%|1|
2022-01-12|921d5ea9-f3bc-4835-92a1-127c71109c37|US|iOS|::unspecified::|Video|San Antonio, TX|Video 25%|1|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|Why Your Dog Is Your Best Walking Partner|Video 25%|1|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|Dr. Oz Cooks for His Wife Lisa|Video 25%|1|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|2|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|Simple and healthy snacks to enjoy while working from home|Video 25%|1|
2022-01-12|c3861096-15be-451d-b431-ede12a239eba|US|iOS|::unspecified::|Video|At-risk Americans are eligible for a 4th shot this week|Video 25%|1|
2022-01-12|69289f9e-9f9f-47e2-a4b4-abd447870c29|US|iOS|::unspecified::|Video|What Good Hygiene Practices Can Help Prevent Eye Diseases?|Video 25%|1|
2022-01-12|69289f9e-9f9f-47e2-a4b4-abd447870c29|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|1|
2022-01-12|69289f9e-9f9f-47e2-a4b4-abd447870c29|US|iOS|::unspecified::|Video|Bread truck feeds stranded motorists on I-95|Video 25%|2|
2022-01-12|69289f9e-9f9f-47e2-a4b4-abd447870c29|US|iOS|::unspecified::|Video|Potato chips vs. kale chips|Video 25%|1|
2022-01-12|69289f9e-9f9f-47e2-a4b4-abd447870c29|US|iOS|::unspecified::|Video|At-risk Americans are eligible for a 4th shot this week|Video 25%|1|
2022-01-12|9d7a9d39-208d-49a2-a941-e95464d4243c|US|iOS|::unspecified::|Video|How Does Stress Affect Us at the Molecular Level?|Video 25%|1|
2022-01-12|9d7a9d39-208d-49a2-a941-e95464d4243c|US|iOS|::unspecified::|Video|Port Arena, CA|Video 25%|6|
2022-01-12|9d7a9d39-208d-49a2-a941-e95464d4243c|US|iOS|::unspecified::|Video|Simple and healthy snacks to enjoy while working from home|Video 25%|2|
2022-01-12|9d7a9d39-208d-49a2-a941-e95464d4243c|US|iOS|::unspecified::|Video|San Antonio, TX|Video 25%|1|
2022-01-12|a782c2f0-049f-4cbf-88a9-e246af8faf2a|US|Web|::unspecified::|Audio|Relaxing Rainfall (30 min)|Audio Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Quiet overwhelming self-talk (4 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Meet deadlines with calm (3 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Bring grace to tough talks (4 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Be present for your presentation (3 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Remove tension from family visits (4 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Relaxation techniques (6 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Nose breathing (6 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Ease your COVID-19 transition (5 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Physical benefits of relaxation (5 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Let confidence lead your parent-teacher meeting (3 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Stress (5 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Breath awareness (5 min)|Video Completes|1|
2022-01-12|7e5b58a9-3725-42ce-9399-771adaecdf0b|US|Web|::unspecified::|Video|Abdominal breathing (5 min)|Video Completes|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Anger (5 min)|Video Completes|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Meet deadlines with calm (3 min)|Video Completes|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Quiet overwhelming self-talk (4 min)|Video Completes|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Remove tension from family visits (4 min)|Video Completes|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Ease your COVID-19 transition (5 min)|Video Completes|1|
2022-01-12|ae8df877-64a9-40ac-8f38-08c231ef5b78|US|Web|::unspecified::|Video|Build better sex (5 min)|Video Completes|1|
2022-01-12|6ff7f5af-727f-4786-b6ad-3843850bbd2d|US|Web|::unspecified::|Video|Prep your bedroom for sleep (2 min)|Video Completes|1|
